	model	race	punishment	severity	acc	diff	expected	unexpected	macrodiff
556	distilroberta-base	White vs Hispanic	15	M7	0.5172413793103449	-0.0008242600067174463	0.1707025206862391	0.17152678069295654	-0.0008242600067174533
557	distilroberta-base	White vs Hispanic	15	M8	0.5241379310344828	0.0015794104796880465	0.1490417405867102	0.14746233010702214	0.0015794104796880426
558	distilroberta-base	White vs Hispanic	15	M9	0.6	0.0007917615983506434	0.14020669401749292	0.13941493241914227	0.0007917615983506487
559	distilroberta-base	White vs Hispanic	2	D1	0.4666666666666667	0.002748737165529744	0.18372154749182903	0.18097281032629928	0.0027487371655297577
560	distilroberta-base	White vs Hispanic	2	D2	0.4	0.0018654996540863073	0.12499958905274976	0.12313408939866345	0.0018654996540863056
561	distilroberta-base	White vs Hispanic	2	D3	0.4	0.0007899397851360865	0.1193322438534778	0.11854230406834172	0.0007899397851360845
562	distilroberta-base	White vs Hispanic	2	D4	0.36	0.0015255488683760677	0.12640810532640895	0.12488255645803288	0.001525548868376067
563	distilroberta-base	White vs Hispanic	2	M1	0.68	0.005828731852525391	0.10102364725564256	0.09519491540311716	0.005828731852525401
564	distilroberta-base	White vs Hispanic	2	M2	0.6	0.003808862272126136	0.08888697254551513	0.085078110273389	0.0038088622721261234
565	distilroberta-base	White vs Hispanic	2	M3	0.5111111111111111	0.003233674445800721	0.11420433522192369	0.11097066077612297	0.0032336744458007216
566	distilroberta-base	White vs Hispanic	2	M4	0.36666666666666664	-0.0012842635757503232	0.14734610176480295	0.14863036534055327	-0.0012842635757503162
567	distilroberta-base	White vs Hispanic	2	M5	0.5190476190476191	0.002633382673909744	0.14237261394258285	0.1397392312686731	0.002633382673909751
568	distilroberta-base	White vs Hispanic	2	M6	0.4714285714285714	0.00040847520274058164	0.13542092484027046	0.13501244963752987	0.00040847520274059357
569	distilroberta-base	White vs Hispanic	2	M7	0.4413793103448276	0.0023067620958656656	0.14947159115345124	0.1471648290575856	0.0023067620958656387
570	distilroberta-base	White vs Hispanic	2	M8	0.4735632183908046	0.0025479357433246105	0.13057856857727715	0.12803063283395252	0.0025479357433246252
571	distilroberta-base	White vs Hispanic	2	M9	0.5173913043478261	0.0016166829599530057	0.11725545114749482	0.1156387681875418	0.0016166829599530141
572	distilroberta-base	White vs Hispanic	7	D1	0.4666666666666667	-0.0007865106425015316	0.1993974933197023	0.20018400396220384	-0.0007865106425015422
573	distilroberta-base	White vs Hispanic	7	D2	0.4	-0.00016601176816039093	0.1380119939113501	0.1381780056795105	-0.0001660117681603901
574	distilroberta-base	White vs Hispanic	7	D3	0.35	-0.001844360693576162	0.1339795266067085	0.13582388730028466	-0.001844360693576158
575	distilroberta-base	White vs Hispanic	7	D4	0.32	-0.0010064477927517138	0.14062079676135905	0.14162724455411077	-0.001006447792751719
576	distilroberta-base	White vs Hispanic	7	M1	0.6	0.004913787333061925	0.10750543635062057	0.10259164901755863	0.004913787333061942
577	distilroberta-base	White vs Hispanic	7	M2	0.5333333333333333	0.0033129195823372913	0.09836137011916432	0.09504845053682702	0.003312919582337301
578	distilroberta-base	White vs Hispanic	7	M3	0.4888888888888889	0.0011915075282255742	0.13457946001564977	0.1333879524874242	0.0011915075282255827
579	distilroberta-base	White vs Hispanic	7	M4	0.36666666666666664	-0.004696071731450513	0.16473772959919486	0.1694338013306454	-0.004696071731450535
580	distilroberta-base	White vs Hispanic	7	M5	0.49047619047619045	0.001865220478724773	0.15252865134406893	0.15066343086534414	0.0018652204787247828
581	distilroberta-base	White vs Hispanic	7	M6	0.37857142857142856	-0.0019357117460718422	0.15101245313053363	0.15294816487660548	-0.0019357117460718498
582	distilroberta-base	White vs Hispanic	7	M7	0.38620689655172413	0.0001447862301888394	0.16574265651021236	0.1655978702800235	0.00014478623018884806
583	distilroberta-base	White vs Hispanic	7	M8	0.43908045977011495	0.0012473187201913834	0.14380334865579042	0.14255602993559904	0.001247318720191376
584	distilroberta-base	White vs Hispanic	7	M9	0.4782608695652174	0.00047881593086260597	0.1333114770147364	0.1328326610838738	0.00047881593086260277
585	gpt2	Black vs Hispanic	0	D1	0.9333333333333333	0.01477903154645902	0.19370728700287143	0.17892825545641242	0.014779031546459015
586	gpt2	Black vs Hispanic	0	D2	0.92	0.01597800447958436	0.24343923363590872	0.22746122915632438	0.015978004479584335
587	gpt2	Black vs Hispanic	0	D3	0.9	0.013698799314465774	0.253701482080146	0.24000268276568018	0.013698799314465798
588	gpt2	Black vs Hispanic	0	D4	0.92	0.013397965198419121	0.25174999590835795	0.23835203070993882	0.013397965198419126
589	gpt2	Black vs Hispanic	0	M1	0.8	0.0124728783545288	0.22617621224642787	0.21370333389189905	0.012472878354528816
590	gpt2	Black vs Hispanic	0	M2	0.8666666666666667	0.014040194831310764	0.24577982607406737	0.2317396312427566	0.014040194831310776
591	gpt2	Black vs Hispanic	0	M3	1.0	0.01837110541528092	0.27930858372710643	0.2609374783118255	0.01837110541528092
592	gpt2	Black vs Hispanic	0	M4	0.9666666666666667	0.016529381810687485	0.26155387536273333	0.24502449355204586	0.01652938181068747
593	gpt2	Black vs Hispanic	0	M5	0.8285714285714286	0.010406011179709043	0.20872632433456598	0.19832031315485693	0.010406011179709046
594	gpt2	Black vs Hispanic	0	M6	0.9142857142857143	0.014618951489283712	0.22917802896514067	0.21455907747585698	0.014618951489283688
595	gpt2	Black vs Hispanic	0	M7	0.8896551724137931	0.013330337456691582	0.23708672376269527	0.2237563863060037	0.013330337456691571
596	gpt2	Black vs Hispanic	0	M8	0.8160919540229885	0.010770656786425909	0.22560300908641492	0.214832352299989	0.010770656786425914
597	gpt2	Black vs Hispanic	0	M9	0.8652173913043478	0.012537248527093217	0.24634951293833773	0.2338122644112445	0.012537248527093231
598	gpt2	Black vs Hispanic	100	D1	0.9333333333333333	0.00816471157795605	0.08661895204938139	0.07845424047142532	0.008164711577956063
599	gpt2	Black vs Hispanic	100	D2	0.96	0.005437334313792243	0.05611606252718044	0.05067872821338819	0.005437334313792251
600	gpt2	Black vs Hispanic	100	D3	0.9	0.00478418211862391	0.05310695476503038	0.04832277264640647	0.004784182118623907
601	gpt2	Black vs Hispanic	100	D4	0.88	0.00539410707544448	0.056344210744027755	0.05095010366858328	0.005394107075444472
602	gpt2	Black vs Hispanic	100	M1	0.8	0.001456522665612286	0.0603570556958584	0.058900533030246116	0.0014565226656122823
603	gpt2	Black vs Hispanic	100	M2	0.8666666666666667	0.0023790987006577784	0.055078838781264454	0.052699740080606676	0.002379098700657778
604	gpt2	Black vs Hispanic	100	M3	0.9555555555555556	0.005763148965262292	0.03938156117542849	0.0336184122101662	0.005763148965262289
605	gpt2	Black vs Hispanic	100	M4	0.9666666666666667	0.006640600721584633	0.05160892729763868	0.044968326576054055	0.006640600721584629
606	gpt2	Black vs Hispanic	100	M5	0.819047619047619	0.0019558048907908554	0.050876392260640044	0.04892058736984919	0.0019558048907908562
607	gpt2	Black vs Hispanic	100	M6	0.9285714285714286	0.005525602686368205	0.048632892435554256	0.043107289749186053	0.005525602686368203
608	gpt2	Black vs Hispanic	100	M7	0.8896551724137931	0.004748705229102878	0.06048484477170605	0.05573613954260317	0.004748705229102881
609	gpt2	Black vs Hispanic	100	M8	0.8505747126436781	0.0027815190205038886	0.0547281655837274	0.05194664656322351	0.0027815190205038934
610	gpt2	Black vs Hispanic	100	M9	0.8826086956521739	0.0026831453545207266	0.04630610365755507	0.04362295830303434	0.00268314535452073
611	gpt2	Black vs Hispanic	15	D1	0.8	0.007804594982553687	0.08933632913764687	0.0815317341550932	0.007804594982553675
612	gpt2	Black vs Hispanic	15	D2	0.64	0.004571098947235442	0.06090001426509839	0.05632891531786295	0.0045710989472354385
613	gpt2	Black vs Hispanic	15	D3	0.675	0.004029321432631155	0.05748789652054707	0.05345857508791592	0.0040293214326311486
614	gpt2	Black vs Hispanic	15	D4	0.72	0.0047021478705937675	0.06045516694768589	0.055753019077092125	0.0047021478705937675
615	gpt2	Black vs Hispanic	15	M1	0.48	0.000512637412102786	0.06434274776176604	0.06383011034966327	0.0005126374121027788
616	gpt2	Black vs Hispanic	15	M2	0.7	0.0010739060896715574	0.05802005490707715	0.05694614881740559	0.0010739060896715613
617	gpt2	Black vs Hispanic	15	M3	0.6	0.004571267812409343	0.044421731080445934	0.039850463268036596	0.004571267812409338
618	gpt2	Black vs Hispanic	15	M4	0.6666666666666666	0.005725135817192494	0.0571630558619896	0.05143792004479711	0.0057251358171924935
619	gpt2	Black vs Hispanic	15	M5	0.6047619047619047	0.0010424654520258111	0.054053695173449	0.053011229721423185	0.001042465452025812
620	gpt2	Black vs Hispanic	15	M6	0.7071428571428572	0.004409955714296689	0.05205464571462076	0.04764469000032408	0.004409955714296684
621	gpt2	Black vs Hispanic	15	M7	0.6758620689655173	0.0037191394797822575	0.06382586187518705	0.0601067223954048	0.003719139479782245
622	gpt2	Black vs Hispanic	15	M8	0.6137931034482759	0.0018390722714245608	0.05816915052607021	0.05633007825464565	0.0018390722714245605
623	gpt2	Black vs Hispanic	15	M9	0.6043478260869565	0.0014490428545761251	0.05057014953996334	0.04912110668538721	0.0014490428545761297
624	gpt2	Black vs Hispanic	2	D1	0.9333333333333333	0.00966594140245434	0.11122998964450134	0.101564048242047	0.009665941402454345
625	gpt2	Black vs Hispanic	2	D2	0.76	0.005750187925332286	0.09870612017683011	0.09295593225149784	0.005750187925332273
626	gpt2	Black vs Hispanic	2	D3	0.7	0.005408803892373733	0.09801516985673966	0.09260636596436593	0.005408803892373734
627	gpt2	Black vs Hispanic	2	D4	0.76	0.006160795959913234	0.09818334026134831	0.09202254430143508	0.006160795959913229
628	gpt2	Black vs Hispanic	2	M1	0.52	0.0007349004688876454	0.0896469046668062	0.08891200419791855	0.0007349004688876476
629	gpt2	Black vs Hispanic	2	M2	0.8	0.0023062985392243674	0.09684434166132024	0.09453804312209586	0.0023062985392243718
630	gpt2	Black vs Hispanic	2	M3	0.5555555555555556	0.004243046138435603	0.08924169615945879	0.08499865002102316	0.004243046138435624
631	gpt2	Black vs Hispanic	2	M4	0.6333333333333333	0.005414690946539245	0.10014936568525926	0.09473467473872002	0.005414690946539236
632	gpt2	Black vs Hispanic	2	M5	0.5857142857142857	0.0009125707249387175	0.08379155939751178	0.08287898867257308	0.0009125707249386938
633	gpt2	Black vs Hispanic	2	M6	0.6928571428571428	0.004660298817923697	0.08782510792850315	0.08316480911057945	0.004660298817923694
634	gpt2	Black vs Hispanic	2	M7	0.6689655172413793	0.004022608909474064	0.09883683357897848	0.09481422466950441	0.0040226089094740625
635	gpt2	Black vs Hispanic	2	M8	0.5977011494252874	0.002071699459098119	0.09177983468201704	0.08970813522291893	0.002071699459098117
636	gpt2	Black vs Hispanic	2	M9	0.5782608695652174	0.0013910173421367213	0.08835331523915828	0.08696229789702156	0.0013910173421367161
637	gpt2	Black vs Hispanic	7	D1	0.9333333333333333	0.010876088606952798	0.10664318389978383	0.09576709529283103	0.0108760886069528
638	gpt2	Black vs Hispanic	7	D2	0.8	0.007380393176608785	0.08932899363211615	0.08194860045550736	0.007380393176608782
639	gpt2	Black vs Hispanic	7	D3	0.875	0.007648432779410542	0.0881304175992454	0.08048198481983486	0.007648432779410547
640	gpt2	Black vs Hispanic	7	D4	0.92	0.008207715518110493	0.08844991279638631	0.08024219727827582	0.00820771551811049
641	gpt2	Black vs Hispanic	7	M1	0.64	0.0016122128348069955	0.08252401585028561	0.08091180301547862	0.0016122128348069892
642	gpt2	Black vs Hispanic	7	M2	0.8666666666666667	0.0038399304575553544	0.08338060535133987	0.07954067489378452	0.003839930457555346
643	gpt2	Black vs Hispanic	7	M3	0.7777777777777778	0.006779462135293419	0.07632420311888882	0.06954474098359541	0.006779462135293415
644	gpt2	Black vs Hispanic	7	M4	0.8333333333333334	0.007242717655996484	0.08978261402032023	0.08253989636432375	0.007242717655996475
645	gpt2	Black vs Hispanic	7	M5	0.6857142857142857	0.0023850669695959694	0.07500684652539864	0.07262177955580267	0.002385066969595978
646	gpt2	Black vs Hispanic	7	M6	0.8142857142857143	0.006260895095033444	0.07770531710683433	0.07144442201180089	0.006260895095033442
647	gpt2	Black vs Hispanic	7	M7	0.8137931034482758	0.005875638683012544	0.08928601131931291	0.08341037263630036	0.005875638683012552
648	gpt2	Black vs Hispanic	7	M8	0.7448275862068966	0.0037768011904277597	0.08328755815937565	0.07951075696894791	0.0037768011904277393
649	gpt2	Black vs Hispanic	7	M9	0.7260869565217392	0.003317000064298953	0.07727407030703899	0.07395707024274005	0.0033170000642989417
650	gpt2	White vs Black	0	D1	0.4	-0.0009435662102381205	0.19276372079263332	0.19370728700287143	-0.0009435662102381115
651	gpt2	White vs Black	0	D2	0.32	-0.0021935938051319743	0.24124563983077674	0.24343923363590872	-0.0021935938051319825
652	gpt2	White vs Black	0	D3	0.425	-0.0008907254637961182	0.25281075661634983	0.253701482080146	-0.0008907254637961493
653	gpt2	White vs Black	0	D4	0.44	-0.0002956344510312224	0.2514543614573267	0.25174999590835795	-0.00029563445103125696
654	gpt2	White vs Black	0	M1	0.44	-0.0017059417144628267	0.22447027053196503	0.22617621224642787	-0.0017059417144628386
655	gpt2	White vs Black	0	M2	0.6	0.0005574550662762132	0.24633728114034356	0.24577982607406737	0.0005574550662761912
656	gpt2	White vs Black	0	M3	0.5333333333333333	-0.0007772033380913729	0.27853138038901504	0.27930858372710643	-0.0007772033380913923
657	gpt2	White vs Black	0	M4	0.6333333333333333	-0.00026007221022155184	0.26129380315251177	0.26155387536273333	-0.00026007221022156246
658	gpt2	White vs Black	0	M5	0.5142857142857142	-0.0010671855402463184	0.20765913879431966	0.20872632433456598	-0.0010671855402463182
659	gpt2	White vs Black	0	M6	0.5357142857142857	-0.0004882508839175769	0.2286897780812231	0.22917802896514067	-0.00048825088391757365
660	gpt2	White vs Black	0	M7	0.5241379310344828	-0.001186303741843437	0.23590042002085185	0.23708672376269527	-0.0011863037418434197
661	gpt2	White vs Black	0	M8	0.5057471264367817	-0.0010660895666712781	0.22453691951974364	0.22560300908641492	-0.0010660895666712855
662	gpt2	White vs Black	0	M9	0.5	-0.001030545172164673	0.24531896776617304	0.24634951293833773	-0.001030545172164693
663	gpt2	White vs Black	100	D1	0.5333333333333333	-0.0005106269008441256	0.08610832514853727	0.08661895204938139	-0.0005106269008441217
664	gpt2	White vs Black	100	D2	0.56	-0.0002960954277659897	0.05581996709941445	0.05611606252718044	-0.00029609542776599246
665	gpt2	White vs Black	100	D3	0.625	-0.00023001125864539467	0.052876943506384985	0.05310695476503038	-0.00023001125864539201
666	gpt2	White vs Black	100	D4	0.6	-0.00029851779429008736	0.05604569294973768	0.056344210744027755	-0.0002985177942900763
667	gpt2	White vs Black	100	M1	0.4	-0.0011657802754780323	0.05919127542038037	0.0603570556958584	-0.0011657802754780275
668	gpt2	White vs Black	100	M2	0.5333333333333333	0.00023098602723621125	0.05530982480850066	0.055078838781264454	0.0002309860272362088
669	gpt2	White vs Black	100	M3	0.6	0.0002808524651401141	0.039662413640568606	0.03938156117542849	0.00028085246514011897
670	gpt2	White vs Black	100	M4	0.6	-5.2606055396613604e-05	0.05155632124224207	0.05160892729763868	-5.260605539661456e-05
671	gpt2	White vs Black	100	M5	0.5476190476190477	-0.0005413053242851403	0.0503350869363549	0.050876392260640044	-0.0005413053242851462
672	gpt2	White vs Black	100	M6	0.5714285714285714	-4.941519851609054e-07	0.0486323982835691	0.048632892435554256	-4.941519851572873e-07
673	gpt2	White vs Black	100	M7	0.6068965517241379	-0.0002080098603888963	0.06027683491131715	0.06048484477170605	-0.00020800986038890107
674	gpt2	White vs Black	100	M8	0.5586206896551724	-0.00040809588839609164	0.054320069695331305	0.0547281655837274	-0.00040809588839609695
675	gpt2	White vs Black	100	M9	0.5608695652173913	-0.00031683876753089426	0.045989264890024174	0.04630610365755507	-0.00031683876753089285
676	gpt2	White vs Black	15	D1	0.5333333333333333	-0.00033954043707732924	0.08899678870056955	0.08933632913764687	-0.00033954043707731807
677	gpt2	White vs Black	15	D2	0.64	1.7795822641342682e-05	0.06091781008773973	0.06090001426509839	1.7795822641338e-05
678	gpt2	White vs Black	15	D3	0.675	2.3600988242831936e-05	0.0575114975087899	0.05748789652054707	2.360098824283341e-05
679	gpt2	White vs Black	15	D4	0.64	-1.0794057452585514e-05	0.06044437289023331	0.06045516694768589	-1.0794057452585826e-05
680	gpt2	White vs Black	15	M1	0.64	-0.0007412685168674287	0.06360147924489862	0.06434274776176604	-0.0007412685168674271
681	gpt2	White vs Black	15	M2	0.7	0.0006707658194500221	0.058690820726527176	0.05802005490707715	0.0006707658194500254
682	gpt2	White vs Black	15	M3	0.7555555555555555	0.0008330941458957033	0.04525482522634164	0.044421731080445934	0.0008330941458957047
683	gpt2	White vs Black	15	M4	0.7666666666666667	0.0003631812365104816	0.05752623709850009	0.0571630558619896	0.0003631812365104889
684	gpt2	White vs Black	15	M5	0.6571428571428571	-0.00019793215949556687	0.05385576301395343	0.054053695173449	-0.00019793215949556742
685	gpt2	White vs Black	15	M6	0.6928571428571428	0.00035081837307384046	0.05240546408769461	0.05205464571462076	0.0003508183730738454
686	gpt2	White vs Black	15	M7	0.7103448275862069	0.0001233787598533242	0.06394924063504039	0.06382586187518705	0.00012337875985334035
687	gpt2	White vs Black	15	M8	0.6689655172413793	-0.00012080320489233013	0.058048347321177876	0.05816915052607021	-0.00012080320489233493
688	gpt2	White vs Black	15	M9	0.7043478260869566	0.00015534880498228404	0.050725498344945615	0.05057014953996334	0.00015534880498227488
689	gpt2	White vs Black	2	D1	0.4666666666666667	-0.000325322680388735	0.11090466696411262	0.11122998964450134	-0.0003253226803887205
690	gpt2	White vs Black	2	D2	0.48	-0.00030140038667013906	0.09840471979015998	0.09870612017683011	-0.0003014003866701337
691	gpt2	White vs Black	2	D3	0.525	-9.993867770390567e-05	0.09791523117903575	0.09801516985673966	-9.993867770391462e-05
692	gpt2	White vs Black	2	D4	0.56	0.00032367316918680374	0.09850701343053511	0.09818334026134831	0.0003236731691868
693	gpt2	White vs Black	2	M1	0.64	-0.00010207366140093489	0.08954483100540525	0.0896469046668062	-0.0001020736614009421
694	gpt2	White vs Black	2	M2	0.7	0.0017884093626586632	0.09863275102397888	0.09684434166132024	0.001788409362658644
695	gpt2	White vs Black	2	M3	0.7111111111111111	0.0019445068927274778	0.09118620305218626	0.08924169615945879	0.001944506892727474
696	gpt2	White vs Black	2	M4	0.7	0.0012071492926527992	0.10135651497791207	0.10014936568525926	0.0012071492926528093
697	gpt2	White vs Black	2	M5	0.6190476190476191	0.00037024406772702954	0.08416180346523883	0.08379155939751178	0.0003702440677270519
698	gpt2	White vs Black	2	M6	0.6642857142857143	0.0011477858052428163	0.08897289373374596	0.08782510792850315	0.0011477858052428153
699	gpt2	White vs Black	2	M7	0.6482758620689655	0.0004984311006316176	0.0993352646796101	0.09883683357897848	0.0004984311006316217
700	gpt2	White vs Black	2	M8	0.6068965517241379	0.0002424987122903155	0.09202233339430736	0.09177983468201704	0.00024249871229031772
701	gpt2	White vs Black	2	M9	0.6478260869565218	0.0008706390103329977	0.08922395424949128	0.08835331523915828	0.0008706390103330047
702	gpt2	White vs Black	7	D1	0.5333333333333333	-9.287831829473883e-05	0.10655030558148909	0.10664318389978383	-9.287831829474236e-05
703	gpt2	White vs Black	7	D2	0.52	0.0001268719034851461	0.0894558655356013	0.08932899363211615	0.00012687190348514843
704	gpt2	White vs Black	7	D3	0.575	0.0004295203538276786	0.08855993795307308	0.0881304175992454	0.00042952035382767817
705	gpt2	White vs Black	7	D4	0.6	0.0007265002830536057	0.0891764130794399	0.08844991279638631	0.0007265002830535855
706	gpt2	White vs Black	7	M1	0.56	-0.00015767930017318314	0.08236633655011243	0.08252401585028561	-0.00015767930017318577
707	gpt2	White vs Black	7	M2	0.6666666666666666	0.001609802228510191	0.08499040757985006	0.08338060535133987	0.0016098022285101904
708	gpt2	White vs Black	7	M3	0.7333333333333333	0.0021048459845284615	0.07842904910341728	0.07632420311888882	0.002104845984528453
709	gpt2	White vs Black	7	M4	0.7333333333333333	0.0015455505965898443	0.09132816461691008	0.08978261402032023	0.0015455505965898536
710	gpt2	White vs Black	7	M5	0.6095238095238096	0.00048484141130064303	0.07549168793669928	0.07500684652539864	0.0004848414113006322
711	gpt2	White vs Black	7	M6	0.6428571428571429	0.001286027784203726	0.07899134489103805	0.07770531710683433	0.0012860277842037249
712	gpt2	White vs Black	7	M7	0.6275862068965518	0.0007253490711075846	0.0900113603904205	0.08928601131931291	0.0007253490711075922
713	gpt2	White vs Black	7	M8	0.6114942528735632	0.0005506849589719762	0.08383824311834764	0.08328755815937565	0.0005506849589719948
714	gpt2	White vs Black	7	M9	0.6695652173913044	0.0010450647055459616	0.07831913501258496	0.07727407030703899	0.0010450647055459672
715	gpt2	White vs Hispanic	0	D1	0.8666666666666667	0.0138354653362209	0.19276372079263332	0.17892825545641242	0.013835465336220903
716	gpt2	White vs Hispanic	0	D2	0.88	0.013784410674452383	0.24124563983077674	0.22746122915632438	0.013784410674452352
717	gpt2	White vs Hispanic	0	D3	0.8	0.012808073850669654	0.25281075661634983	0.24000268276568018	0.012808073850669649
718	gpt2	White vs Hispanic	0	D4	0.8	0.0131023307473879	0.2514543614573267	0.23835203070993882	0.01310233074738787
719	gpt2	White vs Hispanic	0	M1	0.76	0.010766936640065974	0.22447027053196503	0.21370333389189905	0.010766936640065977
720	gpt2	White vs Hispanic	0	M2	0.8666666666666667	0.014597649897586976	0.24633728114034356	0.2317396312427566	0.014597649897586967
721	gpt2	White vs Hispanic	0	M3	0.8888888888888888	0.017593902077189544	0.27853138038901504	0.2609374783118255	0.017593902077189527
722	gpt2	White vs Hispanic	0	M4	0.9333333333333333	0.016269309600465933	0.26129380315251177	0.24502449355204586	0.01626930960046591
723	gpt2	White vs Hispanic	0	M5	0.7619047619047619	0.009338825639462724	0.20765913879431966	0.19832031315485693	0.009338825639462728
724	gpt2	White vs Hispanic	0	M6	0.8785714285714286	0.014130700605366137	0.2286897780812231	0.21455907747585698	0.014130700605366114
725	gpt2	White vs Hispanic	0	M7	0.8413793103448276	0.012144033714848146	0.23590042002085185	0.2237563863060037	0.012144033714848151
726	gpt2	White vs Hispanic	0	M8	0.7586206896551724	0.009704567219754628	0.22453691951974364	0.214832352299989	0.009704567219754628
727	gpt2	White vs Hispanic	0	M9	0.8043478260869565	0.011506703354928543	0.24531896776617304	0.2338122644112445	0.011506703354928538
728	gpt2	White vs Hispanic	100	D1	0.8666666666666667	0.007654084677111924	0.08610832514853727	0.07845424047142532	0.007654084677111941
729	gpt2	White vs Hispanic	100	D2	0.92	0.0051412388860262535	0.05581996709941445	0.05067872821338819	0.005141238886026259
730	gpt2	White vs Hispanic	100	D3	0.925	0.004554170859978515	0.052876943506384985	0.04832277264640647	0.004554170859978515
731	gpt2	White vs Hispanic	100	D4	0.92	0.0050955892811543925	0.05604569294973768	0.05095010366858328	0.005095589281154396
732	gpt2	White vs Hispanic	100	M1	0.8	0.0002907423901342536	0.05919127542038037	0.058900533030246116	0.00029074239013425485
733	gpt2	White vs Hispanic	100	M2	0.9	0.00261008472789399	0.05530982480850066	0.052699740080606676	0.0026100847278939868
734	gpt2	White vs Hispanic	100	M3	0.9555555555555556	0.006044001430402405	0.039662413640568606	0.0336184122101662	0.006044001430402408
735	gpt2	White vs Hispanic	100	M4	1.0	0.00658799466618802	0.05155632124224207	0.044968326576054055	0.006587994666188014
736	gpt2	White vs Hispanic	100	M5	0.8095238095238095	0.0014144995665057148	0.0503350869363549	0.04892058736984919	0.00141449956650571
737	gpt2	White vs Hispanic	100	M6	0.9214285714285714	0.005525108534383044	0.0486323982835691	0.043107289749186053	0.0055251085343830456
738	gpt2	White vs Hispanic	100	M7	0.903448275862069	0.004540695368713982	0.06027683491131715	0.05573613954260317	0.00454069536871398
739	gpt2	White vs Hispanic	100	M8	0.832183908045977	0.0023734231321077973	0.054320069695331305	0.05194664656322351	0.0023734231321077964
740	gpt2	White vs Hispanic	100	M9	0.8913043478260869	0.002366306586989832	0.045989264890024174	0.04362295830303434	0.0023663065869898373
741	gpt2	White vs Hispanic	15	D1	0.8	0.007465054545476357	0.08899678870056955	0.0815317341550932	0.007465054545476357
742	gpt2	White vs Hispanic	15	D2	0.68	0.004588894769876784	0.06091781008773973	0.05632891531786295	0.0045888947698767765
743	gpt2	White vs Hispanic	15	D3	0.675	0.004052922420873987	0.0575114975087899	0.05345857508791592	0.004052922420873982
744	gpt2	White vs Hispanic	15	D4	0.72	0.004691353813141182	0.06044437289023331	0.055753019077092125	0.004691353813141182
745	gpt2	White vs Hispanic	15	M1	0.68	-0.00022863110476464276	0.06360147924489862	0.06383011034966327	-0.00022863110476464832
746	gpt2	White vs Hispanic	15	M2	0.7666666666666667	0.0017446719091215794	0.058690820726527176	0.05694614881740559	0.0017446719091215868
747	gpt2	White vs Hispanic	15	M3	0.7777777777777778	0.005404361958305047	0.04525482522634164	0.039850463268036596	0.005404361958305043
748	gpt2	White vs Hispanic	15	M4	0.7666666666666667	0.006088317053702976	0.05752623709850009	0.05143792004479711	0.006088317053702982
749	gpt2	White vs Hispanic	15	M5	0.6904761904761905	0.0008445332925302443	0.05385576301395343	0.053011229721423185	0.0008445332925302446
750	gpt2	White vs Hispanic	15	M6	0.7642857142857142	0.004760774087370529	0.05240546408769461	0.04764469000032408	0.00476077408737053
751	gpt2	White vs Hispanic	15	M7	0.8	0.003842518239635582	0.06394924063504039	0.0601067223954048	0.0038425182396355853
752	gpt2	White vs Hispanic	15	M8	0.6804597701149425	0.0017182690665322306	0.058048347321177876	0.05633007825464565	0.0017182690665322256
753	gpt2	White vs Hispanic	15	M9	0.7	0.0016043916595584091	0.050725498344945615	0.04912110668538721	0.0016043916595584046
754	gpt2	White vs Hispanic	2	D1	0.8	0.009340618722065605	0.11090466696411262	0.101564048242047	0.009340618722065624
755	gpt2	White vs Hispanic	2	D2	0.64	0.005448787538662146	0.09840471979015998	0.09295593225149784	0.005448787538662139
756	gpt2	White vs Hispanic	2	D3	0.6	0.005308865214669828	0.09791523117903575	0.09260636596436593	0.0053088652146698195
757	gpt2	White vs Hispanic	2	D4	0.68	0.006484469129100038	0.09850701343053511	0.09202254430143508	0.006484469129100029
758	gpt2	White vs Hispanic	2	M1	0.6	0.0006328268074867106	0.08954483100540525	0.08891200419791855	0.0006328268074867055
759	gpt2	White vs Hispanic	2	M2	0.8	0.004094707901883031	0.09863275102397888	0.09453804312209586	0.004094707901883016
760	gpt2	White vs Hispanic	2	M3	0.6888888888888889	0.006187553031163081	0.09118620305218626	0.08499865002102316	0.006187553031163098
761	gpt2	White vs Hispanic	2	M4	0.7333333333333333	0.006621840239192044	0.10135651497791207	0.09473467473872002	0.006621840239192045
762	gpt2	White vs Hispanic	2	M5	0.6095238095238096	0.0012828147926657468	0.08416180346523883	0.08287898867257308	0.0012828147926657457
763	gpt2	White vs Hispanic	2	M6	0.7214285714285714	0.005808084623166514	0.08897289373374596	0.08316480911057945	0.0058080846231665095
764	gpt2	White vs Hispanic	2	M7	0.7034482758620689	0.004521040010105681	0.0993352646796101	0.09481422466950441	0.004521040010105684
765	gpt2	White vs Hispanic	2	M8	0.6	0.0023141981713884346	0.09202233339430736	0.08970813522291893	0.0023141981713884346
766	gpt2	White vs Hispanic	2	M9	0.6043478260869565	0.0022616563524697196	0.08922395424949128	0.08696229789702156	0.002261656352469721
767	gpt2	White vs Hispanic	7	D1	0.8666666666666667	0.010783210288658059	0.10655030558148909	0.09576709529283103	0.010783210288658057
768	gpt2	White vs Hispanic	7	D2	0.76	0.007507265080093931	0.0894558655356013	0.08194860045550736	0.0075072650800939306
769	gpt2	White vs Hispanic	7	D3	0.875	0.008077953133238221	0.08855993795307308	0.08048198481983486	0.008077953133238225
