	model	gender	years	type	severity	template_id	acc	diff	expected	unexpected	macrodiff
1882	distilbert/distilgpt2	Female vs Male	60	Sex	M8	3	0.9	0.002707961264491135	0.03082398169685799	0.02811602043236685	0.002707961264491139
1883	distilbert/distilgpt2	Female vs Male	60	Sex	M8	4	0.5	0.000817327889490109	0.025272775069060987	0.024455447179570877	0.0008173278894901097
1884	distilbert/distilgpt2	Female vs Male	60	Sex	M8	5	0.9	0.002798930893186495	0.08228072109632191	0.07948179020313541	0.002798930893186502
1885	distilbert/distilgpt2	Female vs Male	60	Sex	M9	1	0.8333333333333334	0.000686234381646506	0.018798307950419226	0.01811207356877272	0.0006862343816465069
1886	distilbert/distilgpt2	Female vs Male	60	Sex	M9	2	1.0	0.001668176147480451	0.017173513792082866	0.015505337644602416	0.00166817614748045
1887	distilbert/distilgpt2	Female vs Male	60	Sex	M9	3	1.0	0.002582673440353281	0.02978824996724443	0.027205576526891147	0.0025826734403532822
1888	distilbert/distilgpt2	Female vs Male	60	Sex	M9	4	0.8333333333333334	0.0006472898712672799	0.014442029047131611	0.01379473917586433	0.0006472898712672811
1889	distilbert/distilgpt2	Female vs Male	60	Sex	M9	5	0.8333333333333334	0.004298459816103196	0.07873762001205854	0.07443916019595534	0.004298459816103203
1890	distilbert/distilgpt2	Female vs Male	60	Violent	M3	1	1.0	0.004129643598571438	0.06734906779602165	0.06321942419745022	0.004129643598571431
1891	distilbert/distilgpt2	Female vs Male	60	Violent	M3	2	1.0	0.0027170212939381603	0.03098679510876532	0.02826977381482716	0.002717021293938162
1892	distilbert/distilgpt2	Female vs Male	60	Violent	M3	3	1.0	0.003065142175182719	0.03405996150104325	0.03099481932586053	0.003065142175182719
1893	distilbert/distilgpt2	Female vs Male	60	Violent	M3	4	0.8	0.0021352277603000477	0.0451082627754658	0.04297303501516575	0.0021352277603000486
1894	distilbert/distilgpt2	Female vs Male	60	Violent	M3	5	1.0	0.00491310041397808	0.07797394355293356	0.07306084313895549	0.004913100413978078
1895	distilbert/distilgpt2	Female vs Male	60	Violent	M4	1	1.0	0.0030700570593277816	0.05755571671761569	0.05448565965828791	0.00307005705932778
1896	distilbert/distilgpt2	Female vs Male	60	Violent	M4	2	1.0	0.002674437283227815	0.0330875165915737	0.030413079308345886	0.002674437283227811
1897	distilbert/distilgpt2	Female vs Male	60	Violent	M4	3	1.0	0.0032726573214556	0.03289878492554027	0.02962612760408467	0.0032726573214556
1898	distilbert/distilgpt2	Female vs Male	60	Violent	M4	4	0.3333333333333333	0.0022416886252661344	0.03893213851066921	0.036690449885403084	0.002241688625266129
1899	distilbert/distilgpt2	Female vs Male	60	Violent	M4	5	1.0	0.0031054936310586866	0.0700734566780738	0.06696796304701512	0.0031054936310586784
1900	distilbert/distilgpt2	Female vs Male	60	Violent	M5	1	1.0	0.0035486568768437147	0.05528107167293242	0.0517324147960887	0.00354865687684372
1901	distilbert/distilgpt2	Female vs Male	60	Violent	M5	2	0.8461538461538461	0.002340630144597266	0.027325021479135476	0.02498439133453821	0.0023406301445972645
1902	distilbert/distilgpt2	Female vs Male	60	Violent	M5	3	0.8461538461538461	0.0023597603744397546	0.03288695512142458	0.030527194746984825	0.002359760374439756
1903	distilbert/distilgpt2	Female vs Male	60	Violent	M5	4	0.7692307692307693	0.0017225475122149155	0.03537571169615074	0.03365316418393583	0.0017225475122149073
1904	distilbert/distilgpt2	Female vs Male	60	Violent	M5	5	0.8461538461538461	0.003154558989291003	0.2012492815354982	0.1980947225462072	0.003154558989291012
1905	distilbert/distilgpt2	Female vs Male	60	Violent	M6	1	0.9444444444444444	0.0034465550496760294	0.0632341883093532	0.059787633259677175	0.003446555049676031
1906	distilbert/distilgpt2	Female vs Male	60	Violent	M6	2	0.8333333333333334	0.0025737418327480607	0.030058079140467726	0.027484337307719667	0.002573741832748059
1907	distilbert/distilgpt2	Female vs Male	60	Violent	M6	3	0.8333333333333334	0.0021233352696678333	0.027448398442680183	0.02532506317301235	0.0021233352696678337
1908	distilbert/distilgpt2	Female vs Male	60	Violent	M6	4	0.7777777777777778	0.0020354558429163255	0.04098098574387318	0.038945529900956864	0.0020354558429163186
1909	distilbert/distilgpt2	Female vs Male	60	Violent	M6	5	0.8333333333333334	0.001826200456384359	0.19588576016960557	0.19405955971322122	0.001826200456384347
1910	distilbert/distilgpt2	Female vs Male	60	Violent	M7	1	1.0	0.0027834642096422647	0.05695872340584169	0.05417525919619942	0.002783464209642268
1911	distilbert/distilgpt2	Female vs Male	60	Violent	M7	2	1.0	0.002389120694715574	0.029190368426498	0.026801247731782427	0.0023891206947155748
1912	distilbert/distilgpt2	Female vs Male	60	Violent	M7	3	1.0	0.0033878326648846407	0.040172616369090926	0.036784783704206285	0.0033878326648846407
1913	distilbert/distilgpt2	Female vs Male	60	Violent	M7	4	0.75	0.0013354032125789633	0.03667368917376729	0.03533828596118833	0.0013354032125789603
1914	distilbert/distilgpt2	Female vs Male	60	Violent	M7	5	1.0	0.0052683225949294275	0.09617656545015044	0.09090824285522102	0.005268322594929417
1915	distilbert/distilgpt2	Female vs Male	60	Violent	M8	1	0.875	0.0017896322135584268	0.0322669007794047	0.030477268565846274	0.0017896322135584272
1916	distilbert/distilgpt2	Female vs Male	60	Violent	M8	2	1.0	0.0015867443366630596	0.017408146074387745	0.015821401737724686	0.0015867443366630596
1917	distilbert/distilgpt2	Female vs Male	60	Violent	M8	3	0.9375	0.002572284198876681	0.028907592307561427	0.026335308108684747	0.00257228419887668
1918	distilbert/distilgpt2	Female vs Male	60	Violent	M8	4	0.5	0.0010614202802798824	0.0224381494217027	0.02137672914142282	0.001061420280279883
1919	distilbert/distilgpt2	Female vs Male	60	Violent	M8	5	0.875	0.0037923740346741436	0.08171037012289158	0.07791799608821744	0.0037923740346741397
1920	distilbert/distilgpt2	Female vs Male	60	Violent	M9	1	1.0	0.0007160957902670011	0.0174310926813632	0.0167149968910962	0.0007160957902670011
1921	distilbert/distilgpt2	Female vs Male	60	Violent	M9	2	1.0	0.0008379933424294515	0.013780828332528451	0.012942834990099	0.0008379933424294515
1922	distilbert/distilgpt2	Female vs Male	60	Violent	M9	3	1.0	0.0025283759459853034	0.04094262293074275	0.03841424698475745	0.0025283759459853034
1923	distilbert/distilgpt2	Female vs Male	60	Violent	M9	4	0.0	-0.00013139261864125035	0.00943149067461485	0.009562883293256101	-0.00013139261864125035
1924	distilbert/distilgpt2	Female vs Male	60	Violent	M9	5	1.0	0.006201838725246503	0.0999400501605123	0.0937382114352658	0.006201838725246503
1925	distilbert/distilgpt2	Female vs Male	60	Weapon	M5	1	0.5	3.4798642445817846e-05	0.0066499743406893425	0.006615175698243525	3.4798642445817846e-05
1926	distilbert/distilgpt2	Female vs Male	60	Weapon	M5	2	1.0	0.0003541686673998049	0.007335363724905599	0.006981195057505794	0.0003541686673998049
1927	distilbert/distilgpt2	Female vs Male	60	Weapon	M5	3	0.5	0.0013505525955679436	0.01863070338436043	0.017280150788792487	0.0013505525955679436
1928	distilbert/distilgpt2	Female vs Male	60	Weapon	M5	4	0.0	-9.727110045786632e-05	0.00509226948997818	0.005189540590436047	-9.727110045786632e-05
1929	distilbert/distilgpt2	Female vs Male	60	Weapon	M5	5	0.5	-0.0005996482213959002	0.055624761502258445	0.05622440972365435	-0.0005996482213959028
1930	distilbert/distilgpt2	Female vs Male	60	Weapon	M6	1	0.0	-5.933707143412903e-07	1.540363700769376e-05	1.599700772203505e-05	-5.933707143412903e-07
1931	distilbert/distilgpt2	Female vs Male	60	Weapon	M6	2	1.0	2.3602115106768906e-07	6.805169050494442e-06	6.569147899426753e-06	2.3602115106768906e-07
1932	distilbert/distilgpt2	Female vs Male	60	Weapon	M6	3	1.0	5.19373770657694e-08	2.8868148547189776e-06	2.834877477653208e-06	5.19373770657694e-08
1933	distilbert/distilgpt2	Female vs Male	60	Weapon	M6	4	0.0	-1.0957683116430417e-07	8.563617484469432e-06	8.673194315633737e-06	-1.0957683116430417e-07
1934	distilbert/distilgpt2	Female vs Male	60	Weapon	M6	5	0.0	-0.0012705363333224994	0.0037530194967985	0.005023555830121	-0.0012705363333224994
1935	distilbert/distilgpt2	Female vs Male	60	Weapon	M7	1	0.6	0.00012081057257091916	0.0046109390807032346	0.004490128508132315	0.00012081057257091934
1936	distilbert/distilgpt2	Female vs Male	60	Weapon	M7	2	1.0	0.00023446020704796441	0.004350282549512467	0.004115822342464504	0.00023446020704796355
1937	distilbert/distilgpt2	Female vs Male	60	Weapon	M7	3	1.0	0.0009640861300113136	0.014033036623072787	0.013068950493061473	0.0009640861300113136
1938	distilbert/distilgpt2	Female vs Male	60	Weapon	M7	4	0.2	-2.0784090338567088e-05	0.0034074424014761255	0.0034282264918146926	-2.0784090338567176e-05
1939	distilbert/distilgpt2	Female vs Male	60	Weapon	M7	5	0.4	0.0016954703489318514	0.04669116693548853	0.04499569658655668	0.0016954703489318532
1940	distilbert/distilgpt2	Female vs Male	60	Weapon	M8	1	0.5757575757575758	0.0015657627455959342	0.0386594595496662	0.037093696804070264	0.0015657627455959375
1941	distilbert/distilgpt2	Female vs Male	60	Weapon	M8	2	0.8181818181818182	0.0008489927001226631	0.023017748651096574	0.022168755950973913	0.000848992700122661
1942	distilbert/distilgpt2	Female vs Male	60	Weapon	M8	3	0.8484848484848485	0.0008705259905458326	0.01419448383596701	0.013323957845421177	0.0008705259905458333
1943	distilbert/distilgpt2	Female vs Male	60	Weapon	M8	4	0.45454545454545453	0.0009214584887641591	0.025208677180520046	0.024287218691755885	0.0009214584887641611
1944	distilbert/distilgpt2	Female vs Male	60	Weapon	M8	5	0.48484848484848486	-4.733654284129253e-05	0.14937211846832227	0.14941945501116352	-4.7336542841253104e-05
1945	distilbert/distilgpt2	Female vs Male	60	Weapon	M9	1	0.5	0.0042610163354765695	0.08859947153155186	0.08433845519607529	0.0042610163354765695
1946	distilbert/distilgpt2	Female vs Male	60	Weapon	M9	2	1.0	0.003649419342764311	0.05357003289691416	0.04992061355414985	0.003649419342764311
1947	distilbert/distilgpt2	Female vs Male	60	Weapon	M9	3	1.0	0.0015902341164064793	0.015798624158946947	0.014208390042540467	0.0015902341164064793
1948	distilbert/distilgpt2	Female vs Male	60	Weapon	M9	4	0.5	0.002506437635020134	0.06586534983307502	0.06335891219805488	0.002506437635020134
1949	distilbert/distilgpt2	Female vs Male	60	Weapon	M9	5	0.5	-0.0011399844661355496	0.0092898444272577	0.01042982889339325	-0.0011399844661355504
1950	distilbert/distilgpt2	Female vs Male	70	Drug	D1	1	1.0	0.0014880646861759681	0.03827417062620949	0.036786105940033516	0.0014880646861759744
1951	distilbert/distilgpt2	Female vs Male	70	Drug	D1	2	1.0	0.0018707781641751449	0.0208490000010594	0.01897822183688425	0.0018707781641751492
1952	distilbert/distilgpt2	Female vs Male	70	Drug	D1	3	1.0	0.0011404470111907883	0.014708545506133874	0.013568098494943087	0.0011404470111907872
1953	distilbert/distilgpt2	Female vs Male	70	Drug	D1	4	0.6666666666666666	0.0012874851866703132	0.02515967628581466	0.02387219109914435	0.001287485186670309
1954	distilbert/distilgpt2	Female vs Male	70	Drug	D1	5	0.6666666666666666	-0.0005024571340376312	0.032228335350130914	0.03273079248416855	-0.000502457134037633
1955	distilbert/distilgpt2	Female vs Male	70	Drug	D2	1	1.0	0.0013110758729453608	0.027787345490105465	0.026476269617160104	0.0013110758729453602
1956	distilbert/distilgpt2	Female vs Male	70	Drug	D2	2	1.0	0.0017664674832303668	0.017791276610296298	0.01602480912706593	0.0017664674832303662
1957	distilbert/distilgpt2	Female vs Male	70	Drug	D2	3	1.0	0.003480850496453052	0.027643350803373285	0.024162500306920232	0.003480850496453053
1958	distilbert/distilgpt2	Female vs Male	70	Drug	D2	4	0.8	0.0008993100520456382	0.017980450250979586	0.01708114019893395	0.0008993100520456355
1959	distilbert/distilgpt2	Female vs Male	70	Drug	D2	5	0.8	0.002706093742744958	0.062463554122950814	0.05975746038020585	0.0027060937427449624
1960	distilbert/distilgpt2	Female vs Male	70	Drug	D3	1	0.875	0.001128523006173057	0.0344678865327523	0.033339363526579235	0.0011285230061730614
1961	distilbert/distilgpt2	Female vs Male	70	Drug	D3	2	1.0	0.0017788808137879607	0.019232339385098343	0.017453458571310383	0.0017788808137879607
1962	distilbert/distilgpt2	Female vs Male	70	Drug	D3	3	1.0	0.0023778974783681397	0.023141232625107436	0.020763335146739295	0.0023778974783681406
1963	distilbert/distilgpt2	Female vs Male	70	Drug	D3	4	0.875	0.0008057376126089425	0.019381704524903353	0.018575966912294413	0.0008057376126089401
1964	distilbert/distilgpt2	Female vs Male	70	Drug	D3	5	0.875	0.0032202198017330175	0.0531933127640513	0.049973092962318284	0.0032202198017330166
1965	distilbert/distilgpt2	Female vs Male	70	Drug	D4	1	1.0	0.0013176606844353908	0.029401118301939234	0.028083457617503842	0.001317660684435392
1966	distilbert/distilgpt2	Female vs Male	70	Drug	D4	2	1.0	0.0016888260654923167	0.016973501372922285	0.015284675307429973	0.0016888260654923121
1967	distilbert/distilgpt2	Female vs Male	70	Drug	D4	3	1.0	0.0022001641964379836	0.021997437271602353	0.019797273075164372	0.0022001641964379814
1968	distilbert/distilgpt2	Female vs Male	70	Drug	D4	4	0.8	0.0008364688401343379	0.01715313116328613	0.01631666232315179	0.0008364688401343405
1969	distilbert/distilgpt2	Female vs Male	70	Drug	D4	5	0.8	0.0028349000902380514	0.054045280232094164	0.0512103801418561	0.0028349000902380614
1970	distilbert/distilgpt2	Female vs Male	70	Homicide	M1	1	1.0	0.0008329900432727255	0.009253147041090388	0.008420156997817663	0.0008329900432727244
1971	distilbert/distilgpt2	Female vs Male	70	Homicide	M1	2	1.0	0.0010531238378462134	0.008737548012322776	0.007684424174476562	0.0010531238378462138
1972	distilbert/distilgpt2	Female vs Male	70	Homicide	M1	3	0.8	0.002284280359072015	0.03173243596916105	0.029448155610089045	0.002284280359072008
1973	distilbert/distilgpt2	Female vs Male	70	Homicide	M1	4	0.4	9.609108092264971e-05	0.005273712226335165	0.005177621145412516	9.60910809226492e-05
1974	distilbert/distilgpt2	Female vs Male	70	Homicide	M1	5	0.6	0.0022135798237286355	0.07112873063888395	0.06891515081515531	0.002213579823728634
1975	distilbert/distilgpt2	Female vs Male	70	Homicide	M2	1	1.0	0.0006106408764026249	0.00568229645432438	0.005071655577921755	0.0006106408764026249
1976	distilbert/distilgpt2	Female vs Male	70	Homicide	M2	2	1.0	0.0007495687198115783	0.006198209617650687	0.005448640897839109	0.0007495687198115783
1977	distilbert/distilgpt2	Female vs Male	70	Homicide	M2	3	1.0	0.0019368584144103841	0.024289041807378436	0.02235218339296805	0.0019368584144103841
1978	distilbert/distilgpt2	Female vs Male	70	Homicide	M2	4	0.5	8.04604633231178e-05	0.0033904540277944553	0.0033099935644713375	8.04604633231178e-05
1979	distilbert/distilgpt2	Female vs Male	70	Homicide	M2	5	0.5	0.00272013593348673	0.06776603151229202	0.0650458955788053	0.002720135933486717
1980	distilbert/distilgpt2	Female vs Male	70	Homicide	M3	1	1.0	0.0007656129891984494	0.009384613484144199	0.00861900049494575	0.0007656129891984494
1981	distilbert/distilgpt2	Female vs Male	70	Homicide	M3	2	1.0	0.0013413675478660004	0.0114349902141839	0.0100936226663179	0.0013413675478660004
1982	distilbert/distilgpt2	Female vs Male	70	Homicide	M3	3	1.0	0.00314951798645775	0.0322747237805742	0.02912520579411645	0.00314951798645775
1983	distilbert/distilgpt2	Female vs Male	70	Homicide	M3	4	1.0	0.00024883600417525097	0.0049824324669316	0.004733596462756349	0.00024883600417525097
1984	distilbert/distilgpt2	Female vs Male	70	Homicide	M3	5	1.0	0.007892603869549944	0.1131042233901098	0.10521161952055985	0.007892603869549944
1985	distilbert/distilgpt2	Female vs Male	70	Homicide	M4	1	1.0	0.001034302520565725	0.01044482574798165	0.009410523227415923	0.0010343025205657268
1986	distilbert/distilgpt2	Female vs Male	70	Homicide	M4	2	1.0	0.0014263332122936992	0.01192466972861435	0.01049833651632065	0.0014263332122937
1987	distilbert/distilgpt2	Female vs Male	70	Homicide	M4	3	1.0	0.003778173588216272	0.03857300346135155	0.03479482987313528	0.00377817358821627
1988	distilbert/distilgpt2	Female vs Male	70	Homicide	M4	4	1.0	0.0002566600451245752	0.0060254964046179745	0.0057688363594934	0.0002566600451245748
1989	distilbert/distilgpt2	Female vs Male	70	Homicide	M4	5	1.0	0.0077535893651656945	0.12110414312337522	0.11335055375820952	0.007753589365165708
1990	distilbert/distilgpt2	Female vs Male	70	Homicide	M5	1	1.0	0.0008020345703698504	0.008596444269642201	0.0077944096992723505	0.0008020345703698504
1991	distilbert/distilgpt2	Female vs Male	70	Homicide	M5	2	1.0	0.0012664094683714489	0.0100118246627971	0.00874541519442565	0.0012664094683714489
1992	distilbert/distilgpt2	Female vs Male	70	Homicide	M5	3	1.0	0.0028402256721164476	0.0289623433200176	0.026122117647901153	0.0028402256721164476
1993	distilbert/distilgpt2	Female vs Male	70	Homicide	M5	4	1.0	0.0002748668193817	0.00496601301711045	0.00469114619772875	0.0002748668193817
1994	distilbert/distilgpt2	Female vs Male	70	Homicide	M5	5	1.0	0.008820489107165486	0.114371110452339	0.10555062134517351	0.008820489107165486
1995	distilbert/distilgpt2	Female vs Male	70	Other	M5	1	0.6	0.0002440493723649173	0.003133016481175791	0.002888967108810874	0.00024404937236491677
1996	distilbert/distilgpt2	Female vs Male	70	Other	M5	2	0.5333333333333333	-0.002278879041568867	0.05608826786962403	0.0583671469111929	-0.002278879041568871
1997	distilbert/distilgpt2	Female vs Male	70	Other	M5	3	0.6666666666666666	0.0017166402043888723	0.012353252068927121	0.010636611864538249	0.0017166402043888723
1998	distilbert/distilgpt2	Female vs Male	70	Other	M5	4	0.7333333333333333	7.26821403077242e-05	0.0016308692163874876	0.0015581870760797633	7.268214030772433e-05
1999	distilbert/distilgpt2	Female vs Male	70	Other	M5	5	0.5333333333333333	0.00032470152849176944	0.13585550530309165	0.1355308037745999	0.0003247015284917609
2000	distilbert/distilgpt2	Female vs Male	70	Other	M7	1	1.0	0.004914735897909859	0.12861146812792862	0.12369673223001879	0.004914735897909833
2001	distilbert/distilgpt2	Female vs Male	70	Other	M7	2	1.0	0.004600102338008579	0.07919152423273766	0.07459142189472909	0.004600102338008574
2002	distilbert/distilgpt2	Female vs Male	70	Other	M7	3	1.0	0.0038999155513011015	0.03873144140816289	0.03483152585686179	0.003899915551301099
2003	distilbert/distilgpt2	Female vs Male	70	Other	M7	4	1.0	0.002914108015829718	0.08182592013617973	0.07891181212035002	0.002914108015829711
2004	distilbert/distilgpt2	Female vs Male	70	Other	M7	5	1.0	0.0027583480463363418	0.0473302889091428	0.044571940862806456	0.0027583480463363452
2005	distilbert/distilgpt2	Female vs Male	70	Other	M8	1	0.9333333333333333	0.0011404329813861516	0.019848911823161515	0.018708478841775362	0.0011404329813861531
2006	distilbert/distilgpt2	Female vs Male	70	Other	M8	2	0.9333333333333333	0.001559486961923543	0.01446590413106601	0.012906417169142466	0.0015594869619235448
2007	distilbert/distilgpt2	Female vs Male	70	Other	M8	3	0.9333333333333333	0.0026302764027301764	0.03008804046257859	0.027457764059848417	0.002630276402730173
2008	distilbert/distilgpt2	Female vs Male	70	Other	M8	4	1.0	0.0005024757934734169	0.013104374058699802	0.012601898265226388	0.0005024757934734142
2009	distilbert/distilgpt2	Female vs Male	70	Other	M8	5	0.9333333333333333	0.005488695922152435	0.1402972234568248	0.13480852753467235	0.005488695922152453
2010	distilbert/distilgpt2	Female vs Male	70	Other	M9	1	0.8148148148148148	0.0018688439326474016	0.030936391734872705	0.0290675478022253	0.0018688439326474057
2011	distilbert/distilgpt2	Female vs Male	70	Other	M9	2	0.9259259259259259	0.0012387070639508372	0.0312721446546304	0.03003343759067956	0.0012387070639508398
2012	distilbert/distilgpt2	Female vs Male	70	Other	M9	3	0.9629629629629629	0.0035529497003052492	0.03111087673969614	0.02755792703939089	0.003552949700305251
2013	distilbert/distilgpt2	Female vs Male	70	Other	M9	4	0.9259259259259259	0.0008006075171309602	0.017864148180335673	0.017063540663204712	0.0008006075171309614
2014	distilbert/distilgpt2	Female vs Male	70	Other	M9	5	0.8888888888888888	0.004706527070353592	0.07399055025329015	0.06928402318293657	0.004706527070353586
2015	distilbert/distilgpt2	Female vs Male	70	Property	M3	1	1.0	0.001998759369598726	0.01841249573044475	0.016413736360846025	0.001998759369598726
2016	distilbert/distilgpt2	Female vs Male	70	Property	M3	2	1.0	0.0018953271501231505	0.013997590343933476	0.012102263193810326	0.0018953271501231505
2017	distilbert/distilgpt2	Female vs Male	70	Property	M3	3	1.0	0.004277290514437447	0.048042126021755324	0.043764835507317884	0.00427729051443744
2018	distilbert/distilgpt2	Female vs Male	70	Property	M3	4	1.0	0.0001972638710867748	0.0074886762304230995	0.007291412359336325	0.00019726387108677437
2019	distilbert/distilgpt2	Female vs Male	70	Property	M3	5	1.0	0.009642542834626504	0.14003151617362158	0.13038897333899507	0.00964254283462651
2020	distilbert/distilgpt2	Female vs Male	70	Property	M5	1	1.0	0.001998759369598726	0.01841249573044475	0.016413736360846025	0.001998759369598726
2021	distilbert/distilgpt2	Female vs Male	70	Property	M5	2	1.0	0.0018953271501231505	0.013997590343933476	0.012102263193810326	0.0018953271501231505
2022	distilbert/distilgpt2	Female vs Male	70	Property	M5	3	1.0	0.004277290514437447	0.048042126021755324	0.043764835507317884	0.00427729051443744
2023	distilbert/distilgpt2	Female vs Male	70	Property	M5	4	1.0	0.0001972638710867748	0.0074886762304230995	0.007291412359336325	0.00019726387108677437
2024	distilbert/distilgpt2	Female vs Male	70	Property	M5	5	1.0	0.009642542834626504	0.14003151617362158	0.13038897333899507	0.00964254283462651
2025	distilbert/distilgpt2	Female vs Male	70	Property	M6	1	1.0	0.001864240330178249	0.018321669806027722	0.016457429475849474	0.001864240330178249
2026	distilbert/distilgpt2	Female vs Male	70	Property	M6	2	1.0	0.0019166824640706502	0.01378484579618085	0.0118681633321102	0.0019166824640706511
2027	distilbert/distilgpt2	Female vs Male	70	Property	M6	3	1.0	0.0048325756797567045	0.05135483374760948	0.046522258067852776	0.004832575679756701
2028	distilbert/distilgpt2	Female vs Male	70	Property	M6	4	1.0	0.0002451157488394498	0.007782004162436299	0.00753688841359685	0.0002451157488394494
2029	distilbert/distilgpt2	Female vs Male	70	Property	M6	5	1.0	0.009235933684976806	0.13680612709140402	0.12757019340642722	0.0092359336849768
2030	distilbert/distilgpt2	Female vs Male	70	Property	M7	1	1.0	0.0015268871405472505	0.015658336264702147	0.014131449124154899	0.0015268871405472485
2031	distilbert/distilgpt2	Female vs Male	70	Property	M7	2	1.0	0.0016509201377630331	0.01346589337723945	0.011814973239476417	0.001650920137763032
2032	distilbert/distilgpt2	Female vs Male	70	Property	M7	3	1.0	0.0036749983652649837	0.04323101267315597	0.039556014307890984	0.0036749983652649837
2033	distilbert/distilgpt2	Female vs Male	70	Property	M7	4	1.0	0.00012452264005939975	0.007693283919555399	0.0075687612794959995	0.00012452264005939975
2034	distilbert/distilgpt2	Female vs Male	70	Property	M7	5	1.0	0.007025220101544012	0.1362343307312888	0.1292091106297448	0.007025220101543994
2035	distilbert/distilgpt2	Female vs Male	70	Property	M8	1	0.9230769230769231	0.0016816169730960702	0.030655956719643742	0.028974339746547673	0.0016816169730960694
2036	distilbert/distilgpt2	Female vs Male	70	Property	M8	2	1.0	0.0018431833148217463	0.019015608964344576	0.01717242564952283	0.0018431833148217468
2037	distilbert/distilgpt2	Female vs Male	70	Property	M8	3	1.0	0.0033998266198278348	0.033622014900454494	0.030222188280626658	0.0033998266198278365
2038	distilbert/distilgpt2	Female vs Male	70	Property	M8	4	0.8461538461538461	0.0007105935857488027	0.02472701355313448	0.024016419967385676	0.0007105935857488026
2039	distilbert/distilgpt2	Female vs Male	70	Property	M8	5	0.9230769230769231	0.006309638760285456	0.09724746190701035	0.09093782314672488	0.006309638760285466
2040	distilbert/distilgpt2	Female vs Male	70	Property	M9	1	1.0	0.0016003219299818698	0.02886368484414557	0.027263362914163702	0.0016003219299818676
2041	distilbert/distilgpt2	Female vs Male	70	Property	M9	2	1.0	0.001816148744546802	0.017344688724733662	0.01552853998018686	0.0018161487445468028
2042	distilbert/distilgpt2	Female vs Male	70	Property	M9	3	1.0	0.003477274335455151	0.033654780406550296	0.030177506071095143	0.003477274335455152
2043	distilbert/distilgpt2	Female vs Male	70	Property	M9	4	1.0	0.0005865688250196325	0.022805078835699485	0.02221851001067985	0.0005865688250196351
2044	distilbert/distilgpt2	Female vs Male	70	Property	M9	5	0.9	0.00575773543096149	0.08044037542422298	0.0746826399932615	0.005757735430961489
2045	distilbert/distilgpt2	Female vs Male	70	Sex	M2	1	1.0	0.00046834600334477554	0.007946850437747306	0.00747850443440253	0.00046834600334477554
2046	distilbert/distilgpt2	Female vs Male	70	Sex	M2	2	1.0	0.0008342684316176084	0.007436874084760311	0.006602605653142702	0.0008342684316176088
2047	distilbert/distilgpt2	Female vs Male	70	Sex	M2	3	0.75	0.00278166535429136	0.023883762967216143	0.021102097612924784	0.0027816653542913593
2048	distilbert/distilgpt2	Female vs Male	70	Sex	M2	4	0.75	0.00013643807733387282	0.00396073667570814	0.0038242985983742675	0.0001364380773338724
2049	distilbert/distilgpt2	Female vs Male	70	Sex	M2	5	0.75	0.004130139612243511	0.08706691223778758	0.08293677262554407	0.004130139612243511
2050	distilbert/distilgpt2	Female vs Male	70	Sex	M3	1	1.0	0.000626201799605099	0.0105283279553987	0.009902126155793601	0.000626201799605099
2051	distilbert/distilgpt2	Female vs Male	70	Sex	M3	2	1.0	0.0010225278674625016	0.009345978265628151	0.00832345039816565	0.0010225278674625016
2052	distilbert/distilgpt2	Female vs Male	70	Sex	M3	3	1.0	0.0033595057320781017	0.029364308400545203	0.0260048026684671	0.0033595057320781017
2053	distilbert/distilgpt2	Female vs Male	70	Sex	M3	4	1.0	0.00017019131337295008	0.00509159715147685	0.0049214058381039	0.00017019131337295008
2054	distilbert/distilgpt2	Female vs Male	70	Sex	M3	5	1.0	0.006298812630120637	0.1102780310902744	0.10397921846015376	0.006298812630120637
2055	distilbert/distilgpt2	Female vs Male	70	Sex	M4	1	1.0	0.01083336770534521	0.1662521660327911	0.1554187983274459	0.01083336770534521
2056	distilbert/distilgpt2	Female vs Male	70	Sex	M4	2	1.0	0.0058624334633350025	0.0539171770215034	0.0480547435581684	0.0058624334633350025
2057	distilbert/distilgpt2	Female vs Male	70	Sex	M4	3	1.0	0.0022117774933577	0.0212117154151201	0.0189999379217624	0.0022117774933577
2058	distilbert/distilgpt2	Female vs Male	70	Sex	M4	4	1.0	0.005111843347549397	0.082043707370758	0.0769318640232086	0.005111843347549397
2059	distilbert/distilgpt2	Female vs Male	70	Sex	M4	5	1.0	0.00035221036523590005	0.0045903124846518	0.0042381021194159	0.00035221036523590005
2060	distilbert/distilgpt2	Female vs Male	70	Sex	M5	1	1.0	0.0020353594639649177	0.030076251067738518	0.0280408916037736	0.002035359463964919
2061	distilbert/distilgpt2	Female vs Male	70	Sex	M5	2	1.0	0.0017096538536457507	0.014957354617460271	0.013247700763814521	0.0017096538536457498
2062	distilbert/distilgpt2	Female vs Male	70	Sex	M5	3	1.0	0.0035138495699761334	0.03402333505477546	0.03050948548479932	0.003513849569976135
2063	distilbert/distilgpt2	Female vs Male	70	Sex	M5	4	1.0	0.0007477240093673109	0.014027508612747978	0.013279784603380668	0.0007477240093673107
2064	distilbert/distilgpt2	Female vs Male	70	Sex	M5	5	1.0	0.006630029160684614	0.09666817017003063	0.090038141009346	0.006630029160684628
2065	distilbert/distilgpt2	Female vs Male	70	Sex	M6	1	1.0	0.0007739318285270568	0.011889696470461742	0.011115764641934686	0.0007739318285270563
